index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
39961,"Mientras la Policía Local carece de medios para poder ejercer su trabajo, el alcalde de Valencia, Joan Ribó, despilfarra el dinero en el Día del Orgullo.

Solicitamos al ayuntamiento que nos facilite el total de los recursos de la Policía que ha destinado. URL",0,0,1,0,0,3.0
36109,"-mientras que su pareja se identifica como no binaria. Son un hombre y una mujer, por eso pudieron concebir a este niño. Al que ahora disfrazan, transforman y usan para ganar dinero. Sus padres dijeron de Noella, en términos de identidad de género: Noella salió antes",0,0,1,0,0,3.2
24946,MENTION Y para Telecinco y el rojoymaricon por encubrimiento cuánto?,0,0,1,0,0,3.0
30732,"Me acaba de salir un vídeo en tiktok como de como le gustan a una chavala los chicos y dice que con mullet

Y me he quedado en plan ????

El mullet no era un peinado exclusivo para las lesbianas?? Digo

Que se lo hacen tb los tíos? Ahora me entero",0,0,1,0,0,2.0
36429,"He visto tantas veces que cuando los homosexuales abrazan la ideología LGB6, en lugar de mejorar, empeoran. La depresión, la ansiedad, la poca tolerancia a la frustración son cosas comunes. Todo producto del discurso que los convierte en víctimas paranoicas.",0,0,1,0,0,3.6
39888,"""Ya no puedes decir 'no útero, no opinión'. Renunciaste a eso cuando dijiste que las 'mujeres trans' son mujeres"". URL",0,0,1,0,0,3.6
25119,El comportamiento de las bisexuales que dicen que sufren het obligatoria me recuerda al de mi padre su discursos de que es minoritario 😂,0,0,1,0,0,2.8
39402,"MENTION Además de hacerlos trabajar, esa bandera es de los travestis, la ultra izquierda esta enferma",0,0,1,0,0,3.6
22015,Ya decía yo que este wey era travesti URL,0,0,1,0,0,3.2
22979,MENTION MENTION MENTION Porque no me trago las boludeces de su comunidad de mierda soy troglodita? Encima el maricon bloqueó,0,0,1,0,0,3.0
142,"tag yourself, sóc ""drinking alcohol"", ""homosexuality"" i ""profanity"" URL",0,0,1,0,0,1.4
19129,"El nuevo orden mundial de tu tita Agenda 2030 está aquí y es imparable. 

Impartiré talleres de travestismo para niños entre 6 y 12 años y serán felices. URL",0,0,1,0,0,3.6
7355,"Por favor, MENTION, retire la subvención de 800.000 euros a esta película que promueve la transexualidad entre niños. ¡No podemos seguir financiando este tipo de cine, ideológico y adoctrinador! URL",0,0,1,0,0,3.6
13171,"¿Qué niño no quiere eso?

Toda esta nueva generación de niños con dudas sobre su sexualidad o género no es casual ni ha existido siempre, es el resultado de machacar desde todos los sectores a los niños con mantras  ideológicos e ingeniería social sobre sexualidad y géneros.",0,0,1,0,0,3.4
899,MENTION 🩹 toma... así te lo pones en el culo... bastante roto lo tenes,0,0,1,0,0,3.0
4394,"MENTION ¿Defensor de la homosexualidad? ¿Planteamos una falsa dicotomía entre defensores y detractores? Se llama odio a las personas LGTBI+, no hay defensores y detractores, la dicotomía es odiadores Vs personas como Dios manda.",0,0,1,0,0,2.0
6624,8 millones de españoles no pueden pagar sus facturas de luz y gas pero son felices porque ahora pueden fluir de género y comer gusanos para salvar el planeta.,0,0,1,0,0,2.8
5755,MENTION MENTION Pues eso mismo. Aquí te venden que ser homosexual es lo mejor y ser hetero pues lo peor. Y así nos luce el pelo,0,0,1,0,0,2.4
21307,MENTION Siempre con mariconadas vos,0,0,1,0,0,2.2
18030,"MENTION Al respecto, en mi blog escribí cómo fue que la homosexualidad abierta mató la amistad masculina .",0,0,1,0,0,2.8
32227,"MENTION MENTION MENTION Asere el que es bisexual x moda es anormal, a mí todavía no me cabe en la cabeza, después se hacen las tixa y no saben que pinga hacer cuando están con otra mujer a solas😂😂😂, menos mal que yo soy lesbiana desde que nací 🤣🤣🤣",0,0,1,0,0,3.0
7888,Bisexuales llamándose lesbianas y bolleras 🤢🤢🤢🤢🤢🤮🤮🤮🤮,0,0,1,0,0,3.2
12609," First Dates 7 s  
Noé no se considera gay,ni hetero, ni lesbiano..

Debería llamarse Nosabe en vez de Noé",0,0,1,0,0,2.6
11294,"MENTION Yo no soy nada para hablar de transexualidad, pero creo que deberían llamar de forma diferente al que desea que se mueran por ser trans y al que quiera que tenga los mejores derechos pero no quiere tener relaciones sexuales con elles por sus genitales.",0,0,1,0,0,3.2
14784,MENTION Deberían hacer un diccionario pa entender todos los géneros 😐😂,0,0,1,0,0,2.8
24449,"MENTION Una señorita así,jamás lo ganaría. Pero claro,es un tío trans…nada más que decir.",0,0,1,0,0,3.4
12035,"Tiene sentido ya que los niños no tienen la autoconciencia para saber si tiene disforia de genero o no como algunos radicales LGTB+ defienden.
Aunque estos ya adultos si pueden ser diagnosticados con ese trastorno. Y este movimiento no  gusta de esa parte
URL",0,0,1,0,0,3.8
28980,Jägermeister maricon.,0,0,1,0,0,2.2
132,"MENTION Hubo un tiempo en que los hombres podían dar cumplidos a sus amigos y muestras de afecto físico sin miedo a ser tildados de homosexuales, pero desde que se destapó todo esto del pride, quedaron prohibidas esas cosas. Ese movimiento le ha quitado mucho a los hombres de bien.",0,0,1,0,0,2.6
10404,"MENTION Que raro que el mono vaya contra el clan lgbtqwerty, si es casi obligatorio que tengan mas beneficios que nosotros: su propia moneda (maricoin), sus bares, sus festividades, su lenguaje inclusivo y su ideología de género con la que quieren pudrirle la cabeza a los pekes. Muy raro",0,0,1,0,0,3.4
30580,"MENTION Vos: ""Sufren discriminación""
Los gays: ""guardia de mierda""",0,0,1,0,0,3.2
83,"MENTION MENTION MENTION homofóbico jamas, porque ""fobia"" es miedo y el miedo es de puto, maricón... 
gracias por su atención",0,0,1,0,0,3.6
41039,"Los católicos no están en contra de los homosexuales, están en contra de los depravados. Si uno tiene AMS, pero vive en castidad y sin dar motivo escándalo, como debe vivir todo soltero, nada le dicen, al contrario, uno se encuentra mucho cariño en la Iglesia.",0,0,1,0,0,3.4
4711,"MENTION Pesimo, el niño crecera en un hogar viciado de actividades dañinas, las parejas homosexuales son mucho mas infieles q las hetero y jamas podran brindarle modelos paternos ni maternos al niño",0,0,1,0,0,3.0
28111,Hoy es buen día para ser gay,0,0,1,0,0,1.8
10482,MENTION De los testimonios de homosexuales protestantes,0,0,1,0,0,1.6
23967,"KEN EMBARAZADO a la VENTA en ESTADOS UNIDOS. 

En la misma publicidad de estos juguetes, afirman que los hombres también pueden quedar embarazados al igual que las mujeres

Así es como van normalizando la degeneración.
 En  Qatar   ya le dijeron que no vaya, que no es bienvenido 🤷🏻‍♀️ URL",0,0,1,0,0,2.6
18820,sabéis como dejar a un maricon esperando?,0,0,1,0,0,2.0
15431,Ya se puede insultar maricones? Ay! encima llevo un día de atraso por lo que veo,0,0,1,0,0,3.2
42213,"No se aburren de copiar los mismos guiones en todos los programas para niños? Uffff 🙄

Peppa pig, famosa serie para niños que se transmite en 180 países del mundo, presentó esta semana una pareja de lesbianas en un episodio titulado “FAMILIAS ” 🤡🤡",0,0,1,0,0,2.6
26648,"MENTION MENTION Hay niveles. Mucho se dice de acá, pero no he visto en ninguna otra parte del país tan poco pudor y vergüenza como en la CDMX, y no solo los homosexuales, la población en general. Es una atrocidad.",0,0,1,0,0,2.4
10931,"MENTION MENTION MENTION MENTION MENTION MENTION El problema es que el día cuando un chico se pone falda o una niña coge el balón, la teoría queer los declara automáticamente del sexo opuesto. Y empieza con los tratamientos irreversibles.",0,0,1,0,0,3.6
37216,En el corpse party cuando se meten en la enfermería y empiezan a hacer lesbianadas URL,0,0,1,0,0,2.8
13948,La cara de travesti ..se nos va...la cero aporte...ojalá no vuelva nunca más..fresca a raja URL,0,0,1,0,0,3.0
26511,"el Pol: maricon, surt d'aquí!! ho deia a la sal",0,0,1,0,0,2.4
1825,MENTION Vaya nick de mierda parece de gay,0,0,1,0,0,2.6
28453,Esg sois unos gays que solo teneis a un jugador bilueno hijao de put,0,0,1,0,0,2.4
42393,Estamos hablando de travestis verdad MENTION ?,0,0,1,0,0,2.8
34008,"MENTION Cállate, que Pedro Sánchez nos va a dar una paguita a los gays y sacará ese dinero de los impuestos que os cobren a los heteros.",0,0,1,0,0,2.8
33121,"MENTION MENTION MENTION Porque la mayoría de la comunidad lgtbi+URL es socialista, y al ser el Che una figura revolucionaria de la misma ideologia entonces lo idolatran. Osea gays idolatrando a un asesino de gays, seria como judios idolatrando a Hitler o brujas al papa en el medioevo",0,0,1,0,0,3.2
18280,MENTION MENTION Sexo gay de furros vi0land0 humanos,0,0,1,0,0,3.8
24193,pinche puto joto marica se lleva pero no se aguanta,0,0,1,0,0,3.0
33043,"Madre mía, como protege a las mujeres la ley de ""me cambio de género en 5 minutos"" 🙄: URL",0,0,1,0,0,2.8
33334,"Alguien que me explique por qué ser gay es motivo de orgullo. Orgullo es terminar una carrera, tener un título, logros personales y profesionales.

 ¿Pero penetrar a un tipo es motivo de orgullo? Eso da asco pero no orgullo.",0,0,1,0,0,3.8
34035,"MENTION Una foto sólo de la pancarta para que no se vea el tremendo ridículo de la inasistencia a la manifestación.
Pero tranquilos, que si vosotros no lo mostráis ya lo hago yo.
Mentiras y manipulaciones las justas. URL",0,0,1,0,0,2.6
91952,Yo creo que las lesbianas son mentira URL,0,0,1,0,0,2.4
16246,"Algunos dicen que no es así, porque se les dice esto con mayor insistencia a los homosexuales, pero esto tiene una razón y es que los LGB6, a diferencia de la población normal, son casi siempre los únicos que pretenden zurcir los mandamientos y cambiar la ley de Dios.",0,0,1,0,0,3.8
40270,La cura del SIDA es imposible si no curan la homosexualidad primero.,0,0,1,0,0,5.0
42446,"¿Las vidas trans importan? ¿O solo algunas vidas?
¿Importa lo que le pase a los hombres trans o solo lo que le pase a algunos? URL",0,0,1,0,0,3.0
29545,MENTION La transfobia es una construcción social.,0,0,1,0,0,2.8
35381,O me comes la #$+@ o eres transfóbico. 🤠 URL,0,0,1,0,0,2.8
16419,"MENTION MENTION MENTION Lo de Rafael Cavada contra Pancho Orrego es una canallada, una inmoralidad, una mariconada hecha con la clara intención de causar daño deliberadamente.",0,0,1,0,0,2.4
25422,Ayyyy las bisexuales diciendo que son femmes y butches??? Mira no sé si es más ridiculo eso o que digan que sufren comphet,0,0,1,0,0,2.8
39887,Homofobia es que prácticamente solo los maricones tienen lo del mono URL,0,0,1,0,0,4.2
13190,"«No me importaría que la homosexualidad fuera una enfermedad si los lunes pudiera decirle a mi jefe que no curro porque ""estoy muy maricón""».

MENTION. 2022. Twitter. 2ª ed.

URL URL",0,0,1,0,0,3.4
40051,"Ahora que Twitter está liberado, voy a detallar algunas verdades:

•Las mujeres tienen vagina.

•Los hombres tienen pene.

Gracias por su atención. 
RT si está de acuerdo.",0,0,1,0,0,4.2
42689,"Espero me respeten: soy gay 
 Feliz Domingo  ",0,0,1,0,0,2.4
27393,"¿¡En serio no se habían dado cuenta!? No hay homosexuales, bisexuales y transexuales y etc. etc. etc. Al menos no hay homosexualidad neta. URL",0,0,1,0,0,2.6
36199,MENTION MENTION Como que quejándote? Muy mal!! Solo encarga tu vida a ese dios que te quito lo homosexual... seguro no oraste lo suficiente o algo estás haciendo o mientiendo que te está saliendo mal...,0,0,1,0,0,3.0
24620,MENTION MENTION Claro papa! Guardo porque se que a los putitos como vos les gusta para picarse la cola. Vos que sos de masculinidad abierta como tu culo.,0,0,1,0,0,3.4
17530,"Locura sin límites 
🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
Un recluso trans en Escocia ahora se identifica como un bebé: exige pañales, papillas y ser llevado de la mano por los funcionarios de prisiones URL a través de MENTION",0,0,1,0,0,3.8
33184,"Dicen que ser gay es una moda, mierda que hay gente que muere por marcar tendencia!!",0,0,1,0,0,2.8
58,"Su posición política es precisamente su identidad, ha basado toda su carrera en su condición trans. URL",0,0,1,0,0,2.2
26986,"MENTION Que inventen una categoría para ""trans"" en los deportes y así cada quién en su lugar.",0,0,1,0,0,2.8
16295,"El lenguaje inclusivo es ridículo y no tiene nada que ver con este día. 

La transexualidad se entiende, se respeta y se apoya, que los padres llamen HIJES a sus hijos no. URL",0,0,1,0,0,3.2
8256,"¿Os dais cuenta de que piden ilegalizar todo lo que no opine cómo ellos?

Sexo = biología, hombre y mujer, pene y vagina.
Género = constructo social (en ocasiones va ligado con el sexo)

¿Por qué negais la biología? URL",0,0,1,0,0,3.0
10533,MENTION MENTION Meterle en el culo un tubo caliente y cuando empieze a llorar decirle: PeRo Lo DiSfRuTaStE XD,0,0,1,0,0,3.6
15083,"Muchos se quejan de que la Iglesia no escucha a los homosexuales. Falso, sí nos escucha. Yo estoy encantado con el trato que me ha dado la Iglesia Católica. La Iglesia no tiene que cambiar sus actitudes a los homosexuales, son ellos que deben cambiar sus actitudes a la Iglesia.",0,0,1,0,0,3.2
6650,He entrado a instagram y todos los maricones en tanga URL,0,0,1,0,0,3.6
29046,"Chavos, no porque tengan AMS (atracción al mismo sexo) deben comportarse afeminados. Ustedes no son mujeres y nunca lo serán. No hay nada mejor que ser hombre y que te guste ser hombre. Pruébenlo, dejarán de ser la burla o el tema de moda de la colonia.",0,0,1,0,0,4.0
10395,MENTION MENTION O sea literal si se siguen sacando orientaciones y cosas raras de orto voy a salir a agredir maricones por la calle,0,0,1,0,0,4.4
12686,"Los Mojinos que siempre fueron unos adelantados ya hicieron un tema dedicado a la Ley trans.
URL
Queremos ser, queremos ser
Burbujitas del anuncio de Freixenet
🎶",0,0,1,0,0,2.2
17628,"Soy agnóstico. Ya he firmado.
¡El MENTION ha organizado un taller de travestismo para niños desde 6 años!

Esto es corrupción de menores y adoctrinamiento.

FIRMA y pide a la Fiscalía que cancele este taller: URL",0,0,1,0,0,3.6
8225,"No comprendo. Si eres hombre, y te gustan los hombres a los que también les gustan los hombres, ¿por qué el empeño en dejar de verte masculino? Tú no eres una mujer, y pareciendo mujer no conseguirás lo que quieres. Que la homosexualidad no te quite la masculinidad.",0,0,1,0,0,3.0
5167,Thank god he's straight because I'd be embarrassed to hear this sort of nonsense coming from a gay man. URL,0,0,1,0,0,2.4
40144,"Entiendan muchachos, la Iglesia no rechaza a los homosexuales. Hay muchos dentro de las parroquias, y estos mismos son (somos) gente que vive en castidad y son los más férreos opositores a las ideas LGB6.",0,0,1,0,0,3.0
12041,MENTION Salidas con mujeres? Seguro q no con travestis?,0,0,1,0,0,3.4
41734,MENTION Los únicos que han defendido la homosexualidad a lo largo de la historia han sido los serpientos. Derecho a la libertad individual.,0,0,1,0,0,2.2
30,"En este capítulo, que se transmitió en el Canal 5 de la televisión británica, Peppa conoció a las madres lesbianas de una amiga suya, Penny Polar Bear, desatando así una nueva polémica 
 conlosniñosno  
 Los Ninos Merecen   programas sin  ideology   basura!

URL",0,0,1,0,0,2.2
18857,"MENTION Quien dice que shippear lesbianas no sea avanzar en la vida??? Digo, más cerca de conseguir tu objetivo estás",0,0,1,0,0,2.2
20937,"Un sbnrml habitual de instagram ha publicado un post sobre lo de Mbappe y el avión relacionándolo... (suenan tambores) ¡a la masculinidad!

Que los hombres no nos preocupamos de las cosas para que no digan que somos gays.

Internet no falla un día a la cita.",0,0,1,0,0,2.8
27799,"Es verdad que muchos de los estudiantes brillantes son homosexuales, pero es una lástima que pocos podamos ostentar el título de sobresalientes. Muchos de los que cargan la insignia de colores junto a su nombre de twitter están a un paso de rebuznar y comer rastrojo. URL",0,0,1,0,0,2.8
41464,"Yo no soy homófobo, porque la fobia es miedo y el miedo es de maricones. HASHTAG   HASHTAG   HASHTAG    Risas  ",0,0,1,0,0,3.6
